TIMECODE,DATA1,DATA2
2.16,8.0,20.0
2.17,8.0,20.0
2.18,8.0,20.0
2.19,8.0,20.0
2.2,8.0,20.0
2.21,8.0,20.0
2.22,9.0,20.0
2.23,9.0,20.0
2.24,9.0,20.0
2.25,9.0,20.0
2.26,9.0,20.0
2.27,9.0,20.0
2.28,9.0,20.0
2.29,9.0,20.0
2.3,9.0,20.0
2.31,9.0,20.0
2.32,9.0,20.0
2.33,9.0,20.0
2.34,9.0,20.0
2.35,9.0,20.0
2.36,9.0,20.0
2.37,9.0,20.0
2.38,9.0,20.0
2.39,9.0,20.0
2.4,9.0,20.0
2.41,9.0,20.0
2.42,9.0,20.0
2.43,9.0,20.0
2.44,9.0,20.0
2.45,9.0,20.0
2.46,9.0,20.0
2.47,9.0,20.0
2.48,9.0,20.0
2.49,9.0,20.0
2.5,9.0,20.0
2.51,9.0,20.0
2.52,9.0,20.0
2.53,9.0,20.0
2.54,9.0,20.0
2.55,9.0,20.0
2.56,9.0,20.0
2.57,9.0,20.0
2.58,9.0,20.0
2.59,9.0,20.0
2.6,9.0,20.0
2.61,9.0,20.0
2.62,9.0,20.0
2.63,9.0,20.0
2.64,9.0,20.0
2.65,9.0,20.0
2.66,9.0,20.0
2.67,9.0,20.0
2.68,9.0,20.0
2.69,9.0,20.0
2.7,9.0,20.0
2.71,9.0,20.0
2.72,9.0,20.0
2.73,9.0,20.0
2.74,9.0,20.0
2.75,9.0,20.0
2.76,9.0,20.0
2.77,9.0,20.0
2.78,9.0,20.0
2.79,9.0,20.0
2.8,9.0,20.0
2.81,9.0,20.0
2.82,9.0,20.0
2.83,9.0,20.0
2.84,9.0,20.0
2.85,9.0,20.0
2.86,9.0,20.0
2.87,9.0,20.0
2.88,9.0,20.0
2.89,9.0,20.0
2.9,9.0,20.0
2.91,9.0,20.0
2.92,9.0,20.0
2.93,9.0,20.0
2.94,10.0,20.0
2.95,9.0,20.0
2.96,9.0,20.0
2.97,9.0,20.0
2.98,10.0,20.0
2.99,9.0,20.0
3.0,9.0,20.0
3.01,10.0,20.0
3.02,10.0,20.0
3.03,10.0,20.0
3.04,10.0,20.0
3.05,10.0,20.0
3.06,10.0,20.0
3.07,10.0,20.0
3.08,10.0,20.0
3.09,10.0,20.0
3.1,10.0,20.0
3.11,10.0,20.0
3.12,10.0,20.0
3.13,10.0,20.0
3.14,10.0,20.0
3.15,10.0,20.0
3.16,10.0,20.0
3.17,10.0,20.0
3.18,10.0,20.0
3.19,10.0,20.0
3.2,9.0,20.0
3.21,10.0,20.0
3.22,10.0,20.0
3.23,10.0,20.0
3.24,10.0,20.0
3.25,10.0,20.0
3.26,10.0,20.0
3.27,10.0,20.0
3.28,9.0,20.0
3.29,10.0,20.0
3.3,10.0,20.0
3.31,10.0,20.0
3.32,10.0,20.0
3.33,9.0,20.0
3.34,9.0,20.0
3.35,10.0,20.0
3.36,9.0,20.0
3.37,9.0,20.0
3.38,10.0,20.0
3.39,9.0,20.0
3.4,9.0,20.0
3.41,10.0,20.0
3.42,9.0,20.0
3.43,9.0,20.0
3.44,9.0,20.0
3.45,9.0,20.0
3.46,9.0,20.0
3.47,9.0,20.0
3.48,9.0,20.0
3.49,9.0,20.0
3.5,9.0,20.0
3.51,9.0,20.0
3.52,9.0,20.0
3.53,9.0,20.0
3.54,9.0,20.0
3.55,9.0,20.0
3.56,9.0,20.0
3.57,9.0,20.0
3.58,9.0,20.0
3.59,9.0,20.0
3.6,9.0,20.0
3.61,9.0,20.0
3.62,9.0,20.0
3.63,9.0,20.0
3.64,9.0,20.0
3.65,9.0,20.0
3.66,9.0,20.0
3.67,9.0,20.0
3.68,9.0,20.0
3.69,9.0,20.0
3.7,9.0,20.0
3.71,9.0,20.0
3.72,9.0,20.0
3.73,9.0,20.0
3.74,9.0,20.0
3.75,9.0,20.0
3.76,9.0,20.0
3.77,9.0,20.0
3.78,9.0,20.0
3.79,9.0,20.0
3.8,9.0,20.0
3.81,9.0,20.0
3.82,9.0,20.0
3.83,9.0,20.0
3.84,9.0,20.0
3.85,9.0,20.0
3.86,9.0,20.0
3.87,9.0,20.0
3.88,9.0,20.0
3.89,9.0,20.0
3.9,9.0,20.0
3.91,9.0,20.0
3.92,9.0,20.0
3.93,9.0,20.0
3.94,9.0,20.0
3.95,9.0,20.0
3.96,9.0,20.0
3.97,9.0,20.0
3.98,9.0,20.0
3.99,9.0,20.0
4.0,9.0,20.0
4.01,9.0,20.0
4.02,9.0,20.0
4.03,9.0,20.0
4.04,9.0,20.0
4.05,9.0,20.0
4.06,8.0,20.0
4.07,8.0,20.0
4.08,9.0,20.0
4.09,8.0,20.0
4.1,8.0,20.0
4.11,8.0,20.0
4.12,8.0,20.0
4.13,8.0,20.0
4.14,8.0,20.0
4.15,8.0,20.0
4.16,8.0,20.0
4.17,8.0,20.0
4.18,8.0,20.0
4.19,8.0,20.0
4.2,8.0,20.0
4.21,8.0,20.0
4.22,8.0,20.0
4.23,8.0,20.0
4.24,8.0,20.0
4.25,8.0,20.0
4.26,8.0,20.0
4.27,8.0,20.0
4.28,8.0,20.0
4.29,8.0,20.0
4.3,8.0,20.0
4.31,8.0,20.0
4.32,8.0,20.0
4.33,8.0,20.0
4.34,8.0,20.0
4.35,8.0,20.0
4.36,8.0,20.0
4.37001,8.0,20.0
4.38001,8.0,20.0
4.39001,8.0,20.0
4.40001,8.0,20.0
4.41001,8.0,20.0
4.42001,8.0,20.0
4.43001,8.0,20.0
4.44001,8.0,20.0
4.45001,8.0,20.0
4.46001,7.0,20.0
4.47001,7.0,20.0
4.48001,7.0,20.0
4.49001,7.0,20.0
4.50001,7.0,20.0
4.51001,7.0,20.0
4.52001,7.0,20.0
4.53001,7.0,20.0
4.54001,7.0,20.0
4.55001,7.0,20.0
4.56001,7.0,20.0
4.57001,7.0,20.0
4.58001,7.0,20.0
4.59001,7.0,20.0
4.60001,7.0,20.0
4.61001,7.0,20.0
4.62001,7.0,20.0
4.63001,7.0,20.0
4.64001,7.0,20.0
4.65001,7.0,20.0
4.66001,7.0,20.0
4.67001,7.0,20.0
4.68001,7.0,20.0
4.69001,7.0,20.0
4.70001,7.0,20.0
4.71001,7.0,20.0
4.72001,7.0,20.0
4.73001,7.0,20.0
4.74001,7.0,20.0
4.75001,6.0,20.0
4.76001,6.0,20.0
4.77001,6.0,20.0
4.78001,6.0,20.0
4.79001,6.0,20.0
4.80001,6.0,20.0
4.81002,6.0,20.0
4.82002,6.0,20.0
4.83002,6.0,20.0
4.84002,6.0,20.0
4.85002,6.0,20.0
4.86002,6.0,20.0
4.87002,6.0,20.0
4.88002,6.0,20.0
4.89002,6.0,20.0
4.90002,6.0,20.0
4.91002,6.0,20.0
4.92002,6.0,20.0
4.93002,6.0,20.0
4.94002,6.0,20.0
4.95002,6.0,20.0
4.96002,6.0,20.0
4.97002,6.0,20.0
4.98002,6.0,20.0
4.99002,6.0,20.0
5.00002,5.0,20.0
5.01002,5.0,20.0
5.02002,5.0,20.0
5.03002,5.0,20.0
5.04002,5.0,20.0
5.05002,5.0,20.0
5.06002,5.0,20.0
5.07002,5.0,20.0
5.08002,5.0,20.0
5.09002,5.0,20.0
5.10002,5.0,20.0
5.11002,5.0,20.0
5.12002,5.0,20.0
5.13002,5.0,20.0
5.14002,5.0,20.0
5.15002,5.0,20.0
5.16002,5.0,20.0
5.17002,5.0,20.0
5.18002,5.0,20.0
5.19002,5.0,20.0
5.20002,5.0,20.0
5.21002,5.0,20.0
5.22002,5.0,20.0
5.23002,5.0,20.0
5.24003,5.0,20.0
5.25003,4.0,20.0
5.26003,4.0,20.0
5.27003,4.0,20.0
5.28003,4.0,20.0
5.29003,4.0,20.0
5.30003,4.0,20.0
5.31003,4.0,20.0
5.32003,4.0,20.0
5.33003,4.0,20.0
5.34003,4.0,20.0
5.35003,4.0,20.0
5.36003,4.0,20.0
5.37003,4.0,20.0
5.38003,4.0,20.0
5.39003,4.0,20.0
5.40003,4.0,20.0
5.41003,4.0,20.0
5.42003,4.0,20.0
5.43003,4.0,20.0
5.44003,4.0,20.0
5.45003,4.0,20.0
5.46003,4.0,20.0
5.47003,4.0,20.0
5.48003,3.0,20.0
5.49003,3.0,20.0
5.50003,3.0,20.0
5.51003,3.0,20.0
5.52003,3.0,20.0
5.53003,3.0,20.0
5.54003,3.0,20.0
5.55003,3.0,20.0
5.56003,3.0,20.0
5.57003,3.0,20.0
5.58003,3.0,20.0
5.59003,3.0,20.0
5.60003,3.0,20.0
5.61003,3.0,20.0
5.62003,3.0,20.0
5.63003,3.0,20.0
5.64003,3.0,20.0
5.65003,3.0,20.0
5.66003,3.0,20.0
5.67003,3.0,20.0
5.68004,3.0,20.0
5.69004,2.0,20.0
5.70004,2.0,20.0
5.71004,2.0,20.0
5.72004,2.0,20.0
5.73004,2.0,20.0
5.74004,2.0,20.0
5.75004,2.0,20.0
5.76004,2.0,20.0
5.77004,2.0,20.0
5.78004,2.0,20.0
5.79004,2.0,20.0
5.80004,2.0,20.0
5.81004,2.0,20.0
5.82004,2.0,20.0
5.83004,2.0,20.0
5.84004,2.0,20.0
5.85004,2.0,20.0
5.86004,2.0,20.0
5.87004,2.0,20.0
5.88004,2.0,20.0
5.89004,1.0,20.0
5.90004,1.0,20.0
5.91004,1.0,20.0
5.92004,1.0,20.0
5.93004,1.0,20.0
5.94004,1.0,20.0
5.95004,1.0,20.0
5.96004,1.0,20.0
5.97004,1.0,20.0
5.98004,1.0,20.0
5.99004,1.0,20.0
6.00004,1.0,20.0
6.01004,1.0,20.0
6.02004,1.0,20.0
6.03004,1.0,20.0
6.04004,1.0,20.0
6.05004,1.0,20.0
6.06004,1.0,20.0
6.07004,1.0,20.0
6.08004,1.0,20.0
6.09004,1.0,20.0
6.10004,1.0,20.0
6.11004,0.0,20.0
6.12005,0.0,20.0
6.13005,0.0,20.0
6.14005,0.0,20.0
6.15005,0.0,20.0
6.16005,0.0,20.0
6.17005,0.0,20.0
6.18005,0.0,20.0
6.19005,0.0,20.0
6.20005,0.0,20.0
6.21005,0.0,20.0
6.22005,0.0,20.0
6.23005,0.0,20.0
6.24005,0.0,20.0
6.25005,0.0,20.0
6.26005,0.0,20.0
6.27005,0.0,20.0
6.28005,0.0,20.0
6.29005,0.0,20.0
6.30005,0.0,20.0
6.31005,0.0,20.0
6.32005,0.0,20.0
6.33005,0.0,20.0
6.34005,0.0,20.0
6.35005,0.0,20.0
6.36005,0.0,20.0
6.37005,0.0,20.0
6.38005,0.0,20.0
6.39005,0.0,20.0
6.40005,0.0,20.0
6.41005,0.0,20.0
6.42005,0.0,20.0
6.43005,0.0,20.0
6.44005,0.0,20.0
6.45005,0.0,20.0
6.46005,0.0,20.0
6.47005,0.0,20.0
6.48005,0.0,20.0
6.49005,0.0,20.0
6.50005,-1.0,20.0
6.51005,-1.0,20.0
6.52005,-1.0,20.0
6.53005,-1.0,20.0
6.54005,-1.0,20.0
6.55006,-1.0,20.0
6.56006,-1.0,20.0
6.57006,-1.0,20.0
6.58006,-1.0,20.0
6.59006,-1.0,20.0
6.60006,-1.0,20.0
6.61006,-1.0,20.0
6.62006,-1.0,20.0
6.63006,-1.0,20.0
6.64006,-1.0,20.0
6.65006,-1.0,20.0
6.66006,-1.0,20.0
6.67006,-1.0,20.0
6.68006,-1.0,20.0
6.69006,-1.0,20.0
6.70006,-2.0,20.0
6.71006,-2.0,20.0
6.72006,-2.0,20.0
6.73006,-2.0,20.0
6.74006,-2.0,20.0
6.75006,-2.0,20.0
6.76006,-2.0,20.0
6.77006,-2.0,20.0
6.78006,-2.0,20.0
6.79006,-2.0,20.0
6.80006,-2.0,20.0
6.81006,-2.0,20.0
6.82006,-2.0,20.0
6.83006,-2.0,20.0
6.84006,-2.0,20.0
6.85006,-2.0,20.0
6.86006,-2.0,20.0
6.87006,-2.0,20.0
6.88006,-2.0,20.0
6.89006,-2.0,20.0
6.90006,-2.0,20.0
6.91006,-3.0,20.0
6.92006,-3.0,20.0
6.93006,-3.0,20.0
6.94006,-3.0,20.0
6.95006,-3.0,20.0
6.96006,-3.0,20.0
6.97006,-3.0,20.0
6.98006,-3.0,20.0
6.99007,-3.0,20.0
7.00007,-3.0,20.0
7.01007,-3.0,20.0
7.02007,-3.0,20.0
7.03007,-3.0,20.0
7.04007,-3.0,20.0
7.05007,-3.0,20.0
7.06007,-3.0,20.0
7.07007,-3.0,20.0
7.08007,-3.0,20.0
7.09007,-3.0,20.0
7.10007,-3.0,20.0
7.11007,-3.0,20.0
7.12007,-4.0,20.0
7.13007,-4.0,20.0
7.14007,-4.0,20.0
7.15007,-4.0,20.0
7.16007,-4.0,20.0
7.17007,-4.0,20.0
7.18007,-4.0,20.0
7.19007,-4.0,20.0
7.20007,-4.0,20.0
7.21007,-4.0,20.0
7.22007,-4.0,20.0
7.23007,-4.0,20.0
7.24007,-4.0,20.0
7.25007,-4.0,20.0
7.26007,-4.0,20.0
7.27007,-4.0,20.0
7.28007,-4.0,20.0
7.29007,-4.0,20.0
7.30007,-4.0,20.0
7.31007,-4.0,20.0
7.32007,-4.0,20.0
7.33007,-4.0,20.0
7.34007,-4.0,20.0
7.35007,-5.0,20.0
7.36007,-5.0,20.0
7.37007,-5.0,20.0
7.38007,-5.0,20.0
7.39007,-5.0,20.0
7.40007,-5.0,20.0
7.41007,-5.0,20.0
7.42007,-5.0,20.0
7.43008,-5.0,20.0
7.44008,-5.0,20.0
7.45008,-5.0,20.0
7.46008,-5.0,20.0
7.47008,-5.0,20.0
7.48008,-5.0,20.0
7.49008,-5.0,20.0
7.50008,-5.0,20.0
7.51008,-5.0,20.0
7.52008,-5.0,20.0
7.53008,-5.0,20.0
7.54008,-5.0,20.0
7.55008,-5.0,20.0
7.56008,-5.0,20.0
7.57008,-5.0,20.0
7.58008,-6.0,20.0
7.59008,-6.0,20.0
7.60008,-6.0,20.0
7.61008,-6.0,20.0
7.62008,-6.0,20.0
7.63008,-6.0,20.0
7.64008,-6.0,20.0
7.65008,-6.0,20.0
7.66008,-6.0,20.0
7.67008,-6.0,20.0
7.68008,-6.0,20.0
7.69008,-6.0,20.0
7.70008,-6.0,20.0
7.71008,-6.0,20.0
7.72008,-6.0,20.0
7.73008,-6.0,20.0
7.74008,-6.0,20.0
7.75008,-6.0,20.0
7.76008,-6.0,20.0
7.77008,-6.0,20.0
7.78008,-6.0,20.0
7.79008,-6.0,20.0
7.80008,-6.0,20.0
7.81008,-6.0,20.0
7.82008,-6.0,20.0
7.83008,-6.0,20.0
7.84008,-6.0,20.0
7.85008,-6.0,20.0
7.86009,-7.0,20.0
7.87009,-7.0,20.0
7.88009,-7.0,20.0
7.89009,-7.0,20.0
7.90009,-7.0,20.0
7.91009,-7.0,20.0
7.92009,-7.0,20.0
7.93009,-7.0,20.0
7.94009,-7.0,20.0
7.95009,-7.0,20.0
7.96009,-7.0,20.0
7.97009,-7.0,20.0
7.98009,-7.0,20.0
7.99009,-7.0,20.0
8.00009,-7.0,20.0
8.01009,-7.0,20.0
8.02009,-7.0,20.0
8.03009,-7.0,20.0
8.04009,-7.0,20.0
8.05009,-7.0,20.0
8.06009,-7.0,20.0
8.07009,-7.0,20.0
8.08009,-7.0,20.0
8.09009,-7.0,20.0
8.10009,-7.0,20.0
8.11009,-7.0,20.0
8.12009,-7.0,20.0
8.13009,-7.0,20.0
8.14009,-7.0,20.0
8.15009,-8.0,20.0
8.16009,-8.0,20.0
8.17009,-8.0,20.0
8.18009,-8.0,20.0
8.19009,-8.0,20.0
8.20009,-8.0,20.0
8.21009,-8.0,20.0
8.22009,-8.0,20.0
8.23009,-8.0,20.0
8.24009,-8.0,20.0
8.25009,-8.0,20.0
8.26009,-8.0,20.0
8.27009,-8.0,20.0
8.28009,-8.0,20.0
8.29009,-8.0,20.0
8.30009,-8.0,20.0
8.31009,-8.0,20.0
8.3201,-8.0,20.0
8.3301,-8.0,20.0
8.3401,-8.0,20.0
8.3501,-8.0,20.0
8.3601,-8.0,20.0
8.3701,-8.0,20.0
8.3801,-8.0,20.0
8.3901,-8.0,20.0
8.4001,-8.0,20.0
8.4101,-8.0,20.0
8.4201,-8.0,20.0
8.4301,-8.0,20.0
8.4401,-8.0,20.0
8.4501,-8.0,20.0
8.4601,-8.0,20.0
8.4701,-8.0,20.0
8.4801,-8.0,20.0
8.4901,-8.0,20.0
8.5001,-8.0,20.0
8.5101,-8.0,20.0
8.5201,-8.0,20.0
8.5301,-8.0,20.0
8.5401,-8.0,20.0
8.5501,-9.0,20.0
8.5601,-9.0,20.0
8.5701,-9.0,20.0
8.5801,-9.0,20.0
8.5901,-9.0,20.0
8.6001,-9.0,20.0
8.6101,-9.0,20.0
8.6201,-9.0,20.0
8.6301,-9.0,20.0
8.6401,-9.0,20.0
8.6501,-9.0,20.0
8.6601,-9.0,20.0
8.6701,-9.0,20.0
8.6801,-9.0,20.0
8.6901,-9.0,20.0
8.7001,-9.0,20.0
8.7101,-9.0,20.0
8.7201,-9.0,20.0
8.7301,-9.0,20.0
8.7401,-9.0,20.0
8.7501,-9.0,20.0
8.76011,-9.0,20.0
8.77011,-9.0,20.0
8.78011,-9.0,20.0
8.79011,-9.0,20.0
8.80011,-9.0,20.0
8.81011,-9.0,20.0
8.82011,-9.0,20.0
8.83011,-9.0,20.0
8.84011,-9.0,20.0
8.85011,-9.0,20.0
8.86011,-9.0,20.0
8.87011,-9.0,20.0
8.88011,-9.0,20.0
8.89011,-9.0,20.0
8.90011,-9.0,20.0
8.91011,-9.0,20.0
8.92011,-9.0,20.0
8.93011,-9.0,20.0
8.94011,-9.0,20.0
8.95011,-9.0,20.0
8.96011,-9.0,20.0
8.97011,-9.0,20.0
8.98011,-9.0,20.0
8.99011,-9.0,20.0
9.00011,-9.0,20.0
9.01011,-9.0,20.0
9.02011,-9.0,20.0
9.03011,-9.0,20.0
9.04011,-9.0,20.0
9.05011,-9.0,20.0
9.06011,-9.0,20.0
9.07011,-9.0,20.0
9.08011,-9.0,20.0
9.09011,-9.0,20.0
9.10011,-9.0,20.0
9.11011,-9.0,20.0
9.12011,-9.0,20.0
9.13011,-9.0,20.0
9.14011,-9.0,20.0
9.15011,-9.0,20.0
9.16011,-9.0,20.0
9.17011,-9.0,20.0
9.18011,-9.0,20.0
9.19011,-9.0,20.0
9.20012,-9.0,20.0
9.21012,-9.0,20.0
9.22012,-9.0,20.0
9.23012,-9.0,20.0
9.24012,-9.0,20.0
9.25012,-9.0,20.0
9.26012,-9.0,20.0
9.27012,-9.0,20.0
9.28012,-9.0,20.0
9.29012,-9.0,20.0
9.30012,-9.0,20.0
9.31012,-9.0,20.0
9.32012,-9.0,20.0
9.33012,-9.0,20.0
9.34012,-9.0,20.0
9.35012,-9.0,20.0
9.36012,-9.0,20.0
9.37012,-9.0,20.0
9.38012,-9.0,20.0
9.39012,-9.0,20.0
9.40012,-9.0,20.0
9.41012,-9.0,20.0
9.42012,-9.0,20.0
9.43012,-9.0,20.0
9.44012,-9.0,20.0
9.45012,-9.0,20.0
9.46012,-9.0,20.0
9.47012,-9.0,20.0
9.48012,-9.0,20.0
9.49012,-9.0,20.0
9.50012,-9.0,20.0
9.51012,-9.0,20.0
9.52012,-9.0,20.0
9.53012,-9.0,20.0
9.54012,-9.0,20.0
9.55012,-9.0,20.0
9.56012,-9.0,20.0
9.57012,-9.0,20.0
9.58012,-9.0,20.0
9.59012,-9.0,20.0
9.60012,-9.0,20.0
9.61012,-9.0,20.0
9.62012,-9.0,20.0
9.63013,-9.0,20.0
9.64013,-9.0,20.0
9.65013,-9.0,20.0
9.66013,-9.0,20.0
9.67013,-9.0,20.0
9.68013,-9.0,20.0
9.69013,-9.0,20.0
9.70013,-9.0,20.0
9.71013,-9.0,20.0
9.72013,-9.0,20.0
9.73013,-9.0,20.0
9.74013,-9.0,20.0
9.75013,-9.0,20.0
9.76013,-9.0,20.0
9.77013,-9.0,20.0
9.78013,-9.0,20.0
9.79013,-9.0,20.0
9.80013,-9.0,20.0
9.81013,-9.0,20.0
9.82013,-9.0,20.0
9.83013,-9.0,20.0
9.84013,-9.0,20.0
9.85013,-9.0,20.0
9.86013,-9.0,20.0
9.87013,-9.0,20.0
9.88013,-9.0,20.0
9.89013,-9.0,20.0
9.90013,-9.0,20.0
9.91013,-9.0,20.0
9.92013,-9.0,20.0
9.93013,-9.0,20.0
9.94013,-9.0,20.0
9.95013,-9.0,20.0
9.96013,-9.0,20.0
9.97013,-9.0,20.0
9.98013,-9.0,20.0
9.99013,-9.0,20.0
10.0001,-9.0,20.0
10.0101,-9.0,20.0
10.0201,-9.0,20.0
10.0301,-9.0,20.0
10.0401,-9.0,20.0
10.0501,-9.0,20.0
10.0601,-9.0,20.0
10.0701,-9.0,20.0
10.0801,-9.0,20.0
10.0901,-9.0,20.0
10.1001,-9.0,20.0
10.1101,-9.0,20.0
10.1201,-9.0,20.0
10.1301,-9.0,20.0
10.1401,-9.0,20.0
10.1501,-9.0,20.0
10.1601,-9.0,20.0
10.1701,-9.0,20.0
10.1801,-9.0,20.0
10.1901,-9.0,20.0
10.2001,-9.0,20.0
10.2101,-9.0,20.0
10.2201,-9.0,20.0
10.2301,-9.0,20.0
10.2401,-9.0,20.0
10.2501,-9.0,20.0
10.2601,-9.0,20.0
10.2701,-9.0,20.0
10.2801,-9.0,20.0
10.2901,-9.0,20.0
10.3001,-9.0,20.0
10.3101,-8.0,20.0
10.3201,-8.0,20.0
10.3301,-8.0,20.0
10.3401,-8.0,20.0
10.3501,-8.0,20.0
10.3601,-8.0,20.0
10.3701,-8.0,20.0
10.3801,-8.0,20.0
10.3901,-8.0,20.0
10.4001,-8.0,20.0
10.4101,-8.0,20.0
10.4201,-8.0,20.0
10.4301,-8.0,20.0
10.4401,-8.0,20.0
10.4501,-8.0,20.0
10.4601,-8.0,20.0
10.4701,-8.0,20.0
10.4801,-8.0,20.0
10.4901,-8.0,20.0
10.5001,-8.0,20.0
10.5101,-8.0,20.0
10.5201,-8.0,20.0
10.5301,-8.0,20.0
10.5401,-8.0,20.0
10.5501,-8.0,20.0
10.5601,-8.0,20.0
10.5701,-8.0,20.0
10.5801,-8.0,20.0
10.5901,-8.0,20.0
10.6001,-8.0,20.0
10.6101,-8.0,20.0
10.6201,-8.0,20.0
10.6301,-8.0,20.0
10.6401,-8.0,20.0
10.6501,-8.0,20.0
10.6601,-8.0,20.0
10.6701,-8.0,20.0
10.6801,-8.0,20.0
10.6901,-8.0,20.0
10.7001,-7.0,20.0
10.7101,-7.0,20.0
10.7201,-7.0,20.0
