TIMECODE,DATA1,DATA2
22.3604,-9.00004,20.0
22.3704,-9.48073,20.0
22.3804,-9.57119,20.0
22.3904,-9.76139,20.0
22.4004,-9.17135,20.0
22.4104,-9.07107,20.0
22.4204,-8.89054,20.0
22.4304,-8.91977,20.0
22.4404,-9.16876,20.0
22.4504,-9.1775,20.0
22.4604,-9.65599,20.0
22.4704,-8.78425,20.0
22.4804,-9.26226,20.0
22.4904,-8.81003,20.0
22.5004,-9.65755,20.0
22.5104,-8.85484,20.0
22.5204,-9.17188,20.0
22.5304,-9.08868,20.0
22.5404,-8.71524,20.0
22.5504,-8.86156,20.0
22.5604,-9.50764,20.0
22.5704,-9.17348,20.0
22.5804,-8.59908,20.0
22.5904,-8.98444,20.0
22.6004,-8.55956,20.0
22.6104,-9.03444,20.0
22.6204,-9.40909,20.0
22.6304,-9.2135,20.0
22.6404,-8.51766,20.0
22.6504,-9.3016,20.0
22.6604,-8.86529,20.0
22.6704,-9.02876,20.0
22.6804,-8.79198,20.0
22.6904,-8.90497,20.0
22.7004,-8.57772,20.0
22.7104,-8.78024,20.0
22.7204,-9.30253,20.0
22.7304,-9.13458,20.0
22.7404,-9.1864,20.0
22.7504,-8.54799,20.0
22.7604,-8.85934,20.0
22.7704,-9.09046,20.0
22.7804,-8.49135,20.0
22.7904,-8.46202,20.0
22.8004,-8.94245,20.0
22.8104,-8.33265,20.0
22.8204,-8.25262,20.0
22.8304,-8.56236,20.0
22.8404,-8.13187,20.0
22.8504,-8.30116,20.0
22.8604,-8.93022,20.0
22.8704,-8.51905,20.0
22.8804,-8.69766,20.0
22.8904,-8.23604,20.0
22.9004,-8.74419,20.0
22.9104,-8.89212,20.0
22.9204,-8.89983,20.0
22.9304,-8.48731,20.0
22.9404,-8.38457,20.0
22.9504,-8.56161,20.0
22.9604,-8.79842,20.0
22.9704,-8.69502,20.0
22.9804,-8.49139,20.0
22.9904,-7.79755,20.0
23.0004,-8.50348,20.0
23.0104,-8.1492,20.0
23.0204,-8.70469,20.0
23.0304,-8.64997,20.0
23.0404,-8.22503,20.0
23.0504,-8.27988,20.0
23.0604,-8.45451,20.0
23.0704,-7.74893,20.0
23.0804,-7.86313,20.0
23.0904,-7.80711,20.0
23.1004,-8.38089,20.0
23.1104,-7.75445,20.0
23.1204,-7.6878,20.0
23.1304,-7.47094,20.0
23.1404,-7.59386,20.0
23.1504,-7.93658,20.0
23.1604,-8.12909,20.0
23.1704,-7.72139,20.0
23.1804,-8.11348,20.0
23.1904,-8.02537,20.0
23.2004,-7.71705,20.0
23.2104,-7.72852,20.0
23.2204,-7.91979,20.0
23.2304,-7.27085,20.0
23.2404,-7.75171,20.0
23.2504,-7.56237,20.0
23.2604,-7.12283,20.0
23.2704,-7.54308,20.0
23.2804,-7.08313,20.0
23.2904,-7.27299,20.0
23.3004,-7.32264,20.0
23.3104,-7.4321,20.0
23.3204,-7.23136,20.0
23.3304,-7.19042,20.0
23.3404,-7.72929,20.0
23.3504,-7.73796,20.0
23.3604,-6.79643,20.0
23.3704,-6.78472,20.0
23.3804,-7.33281,20.0
23.3904,-6.8907,20.0
23.4004,-7.06841,20.0
23.4104,-7.14593,20.0
23.4204,-6.68325,20.0
23.4304,-7.22039,20.0
23.4404,-7.44734,20.0
23.4504,-7.1841,20.0
23.4604,-7.22068,20.0
23.4704,-6.91707,20.0
23.4804,-6.61327,20.0
23.4904,-6.5893,20.0
23.5004,-6.69513,20.0
23.5104,-7.19079,20.0
23.5204,-6.68627,20.0
23.5304,-7.09156,20.0
23.5404,-6.71668,20.0
23.5504,-6.93161,20.0
23.5604,-6.08637,20.0
23.5704,-6.61095,20.0
23.5804,-6.68536,20.0
23.5904,-6.38959,20.0
23.6004,-6.16365,20.0
23.6104,-6.79753,20.0
23.6204,-6.52124,20.0
23.6304,-6.18478,20.0
23.6404,-6.18815,20.0
23.6504,-6.36135,20.0
23.6604,-6.51438,20.0
23.6704,-5.83724,20.0
23.6804,-6.37994,20.0
23.6904,-6.56247,20.0
23.7004,-6.49483,20.0
23.7104,-6.31703,20.0
23.7204,-5.86907,20.0
23.7304,-5.67094,20.0
23.7404,-6.10266,20.0
23.7504,-5.87421,20.0
23.7604,-6.2856,20.0
23.7704,-5.94684,20.0
23.7804,-5.88792,20.0
23.7904,-5.30884,20.0
23.8004,-5.8896,20.0
23.8104,-5.42022,20.0
23.8204,-5.19067,20.0
23.8305,-5.09098,20.0
23.8405,-5.17113,20.0
23.8505,-5.44114,20.0
23.8605,-5.86099,20.0
23.8705,-5.0107,20.0
23.8805,-5.86025,20.0
23.8905,-5.56967,20.0
23.9005,-4.83893,20.0
23.9105,-4.93805,20.0
23.9205,-5.25703,20.0
23.9305,-5.18587,20.0
23.9405,-5.47456,20.0
23.9505,-4.70311,20.0
23.9605,-5.33153,20.0
23.9705,-5.1298,20.0
23.9805,-5.17794,20.0
23.9905,-4.51595,20.0
24.0005,-5.13381,20.0
24.0105,-4.61155,20.0
24.0205,-4.49915,20.0
24.0305,-4.31662,20.0
24.0405,-4.60395,20.0
24.0505,-4.63116,20.0
24.0605,-4.57824,20.0
24.0705,-4.40519,20.0
24.0805,-4.70201,20.0
24.0905,-4.06871,20.0
24.1005,-3.95529,20.0
24.1105,-4.41174,20.0
24.1205,-4.68807,20.0
24.1305,-4.68428,20.0
24.1405,-4.56036,20.0
24.1505,-3.84633,20.0
24.1605,-3.83218,20.0
24.1705,-3.74792,20.0
24.1805,-4.52353,20.0
24.1905,-3.60904,20.0
24.2005,-3.82443,20.0
24.2105,-4.3397,20.0
24.2205,-4.25487,20.0
24.2305,-4.09993,20.0
24.2405,-3.61487,20.0
24.2505,-4.23971,20.0
24.2605,-3.67445,20.0
24.2705,-3.46907,20.0
24.2805,-3.21359,20.0
24.2905,-3.69801,20.0
24.3005,-3.91233,20.0
24.3105,-3.49655,20.0
24.3205,-3.26066,20.0
24.3305,-3.52468,20.0
24.3405,-3.3586,20.0
24.3505,-3.21242,20.0
24.3605,-3.07615,20.0
24.3705,-2.84978,20.0
24.3805,-3.65332,20.0
24.3905,-3.39677,20.0
24.4005,-3.38013,20.0
24.4105,-3.4934,20.0
24.4205,-2.53658,20.0
24.4305,-3.11967,20.0
24.4405,-2.74268,20.0
24.4505,-2.5056,20.0
24.4605,-2.48844,20.0
24.4705,-2.5012,20.0
24.4805,-2.22387,20.0
24.4905,-2.75647,20.0
24.5005,-2.90898,20.0
24.5105,-2.11142,20.0
24.5205,-2.14378,20.0
24.5305,-2.73607,20.0
24.5405,-2.12828,20.0
24.5505,-1.88042,20.0
24.5605,-1.85249,20.0
24.5705,-2.13448,20.0
24.5805,-2.60641,20.0
24.5905,-1.98827,20.0
24.6005,-1.92006,20.0
24.6105,-1.90179,20.0
24.6205,-2.42345,20.0
24.6305,-2.21505,20.0
24.6405,-2.13659,20.0
24.6505,-1.43806,20.0
24.6605,-2.11948,20.0
24.6705,-1.92083,20.0
24.6805,-1.95213,20.0
24.6905,-2.10338,20.0
24.7005,-1.48457,20.0
24.7105,-1.2657,20.0
24.7205,-1.98679,20.0
24.7305,-1.18782,20.0
24.7405,-1.7288,20.0
24.7505,-1.04973,20.0
24.7605,-0.88062,20.0
24.7705,-1.37146,20.0
24.7805,-0.822254,20.0
24.7905,-1.473,20.0
24.8005,-1.45371,20.0
24.8105,-0.65438,20.0
24.8205,-0.655007,20.0
24.8305,-0.705594,20.0
24.8405,-1.06614,20.0
24.8505,-1.24666,20.0
24.8605,-1.03714,20.0
24.8705,-1.30758,20.0
24.8805,-0.577994,20.0
24.8905,-0.458374,20.0
24.9005,-1.08872,20.0
24.9105,-0.979046,20.0
24.9205,-0.84934,20.0
24.9305,-0.659607,20.0
24.9405,-0.179849,20.0
24.9505,-0.600067,20.0
24.9605,-0.760262,20.0
24.9705,-0.400436,20.0
24.9805,-0.010589,20.0
24.9905,0.0392766,20.0
25.0005,-0.52084,20.0
25.0105,-0.55094,20.0
25.0205,0.178975,20.0
25.0305,0.168904,20.0
25.0405,0.378846,20.0
25.0505,-0.2712,20.0
25.0605,0.298764,20.0
25.0705,0.248736,20.0
25.0805,0.608717,20.0
25.0905,0.118704,20.0
25.1005,0.168696,20.0
25.1105,0.868693,20.0
25.1205,0.418692,20.0
25.1305,0.688693,20.0
25.1405,0.568694,20.0
25.1505,0.738694,20.0
25.1605,0.428692,20.0
25.1705,1.01869,20.0
25.1805,1.02868,20.0
25.1905,1.05866,20.0
25.2005,0.918636,20.0
25.2105,0.528604,20.0
25.2205,0.928563,20.0
25.2305,0.71851,20.0
25.2405,0.888445,20.0
25.2505,1.01837,20.0
25.2605,0.858274,20.0
25.2705,0.958165,20.0
25.2805,1.15804,20.0
25.2905,1.69789,20.0
25.3005,1.10773,20.0
25.3105,1.79754,20.0
25.3205,1.87734,20.0
25.3305,1.09711,20.0
25.3405,1.35685,20.0
25.3505,2.00657,20.0
25.3605,1.20626,20.0
25.3705,2.06592,20.0
25.3805,1.66556,20.0
25.3905,2.08516,20.0
25.4005,1.74473,20.0
25.4105,1.41427,20.0
25.4205,1.52377,20.0
25.4305,2.07323,20.0
25.4405,2.51266,20.0
25.4505,2.34205,20.0
25.4605,1.64141,20.0
25.4705,2.59072,20.0
25.4805,1.80999,20.0
25.4905,2.60921,20.0
25.5005,1.87839,20.0
25.5105,2.30753,20.0
25.5205,2.00662,20.0
25.5305,2.00566,20.0
25.5405,2.23465,20.0
25.5505,2.70359,20.0
25.5605,2.95247,20.0
25.5705,2.33131,20.0
25.5805,2.32009,20.0
25.5905,2.55882,20.0
25.6005,3.25748,20.0
25.6105,2.7961,20.0
25.6205,3.21465,20.0
25.6305,3.07314,20.0
25.6405,2.94157,20.0
25.6505,3.30993,20.0
25.6605,3.25824,20.0
25.6705,3.37647,20.0
25.6805,3.17465,20.0
25.6905,3.65275,20.0
25.7005,2.84078,20.0
25.7105,3.03875,20.0
25.7205,3.17664,20.0
25.7305,3.23446,20.0
25.7405,3.50221,20.0
25.7505,3.97988,20.0
25.7605,3.78748,20.0
25.7705,3.985,20.0
25.7805,4.00244,20.0
25.7905,3.4398,20.0
25.8005,4.20708,20.0
25.8105,4.15428,20.0
25.8205,3.4214,20.0
25.8305,4.07843,20.0
25.8405,4.34538,20.0
25.8505,3.75223,20.0
25.8605,4.47901,20.0
25.8705,4.13569,20.0
25.8805,4.63228,20.0
25.8905,4.09878,20.0
25.9005,4.14519,20.0
25.9105,3.99151,20.0
25.9205,3.98773,20.0
25.9305,4.23385,20.0
25.9405,4.71988,20.0
25.9505,4.82581,20.0
25.9605,4.88164,20.0
25.9705,4.40737,20.0
25.9805,5.03299,20.0
25.9905,4.91852,20.0
26.0005,4.92394,20.0
26.0105,5.12925,20.0
26.0205,4.61446,20.0
26.0305,4.81956,20.0
26.0405,4.84456,20.0
26.0505,4.50944,20.0
26.0605,5.32421,20.0
26.0705,4.93887,20.0
26.0805,5.29342,20.0
26.0905,4.77786,20.0
26.1005,4.82218,20.0
26.1105,5.32638,20.0
26.1205,5.16046,20.0
26.1305,5.74443,20.0
26.1405,5.29828,20.0
26.1505,5.072,20.0
26.1605,5.12561,20.0
26.1705,5.08909,20.0
26.1805,5.25245,20.0
26.1905,5.04568,20.0
26.2005,5.34879,20.0
26.2105,5.44176,20.0
26.2205,5.67462,20.0
26.2305,5.61734,20.0
26.2405,5.97993,20.0
26.2505,5.96239,20.0
26.2605,5.71471,20.0
26.2705,6.16691,20.0
26.2805,6.09897,20.0
26.2905,5.98089,20.0
26.3005,6.47268,20.0
26.3105,6.27432,20.0
26.3205,5.84583,20.0
26.3305,6.3072,20.0
26.3405,6.64843,20.0
26.3505,6.47952,20.0
26.3605,6.38046,20.0
26.3705,6.26126,20.0
26.3805,6.47192,20.0
26.3905,6.09242,20.0
26.4005,6.49279,20.0
26.4105,6.683,20.0
26.4205,6.81306,20.0
26.4305,7.03298,20.0
26.4405,6.88274,20.0
26.4505,6.78235,20.0
26.4605,6.53181,20.0
26.4705,7.15111,20.0
26.4805,6.58026,20.0
26.4905,6.70926,20.0
26.5005,7.00809,20.0
26.5105,6.80677,20.0
26.5205,6.71529,20.0
26.5305,6.60365,20.0
26.5405,7.02185,20.0
26.5505,6.67988,20.0
26.5605,7.41776,20.0
26.5705,7.56547,20.0
26.5805,6.78301,20.0
26.5905,6.89039,20.0
26.6005,7.4876,20.0
26.6105,6.86465,20.0
26.6205,7.06153,20.0
26.6305,7.25824,20.0
26.6405,7.80477,20.0
26.6505,7.38114,20.0
26.6605,7.70734,20.0
26.6705,7.80336,20.0
26.6805,7.31921,20.0
26.6905,7.31488,20.0
26.7005,7.86038,20.0
26.7105,7.6557,20.0
26.7205,8.06084,20.0
26.7305,7.50581,20.0
26.7405,8.15059,20.0
26.7505,7.7852,20.0
26.7605,8.10962,20.0
26.7705,7.68387,20.0
26.7805,8.01793,20.0
26.7905,8.04181,20.0
26.8005,7.9755,20.0
26.8105,8.06901,20.0
26.8205,7.94233,20.0
26.8305,8.32547,20.0
26.8405,8.45841,20.0
26.8505,7.62117,20.0
26.8605,8.11374,20.0
26.8705,7.86612,20.0
26.8805,7.93831,20.0
26.8905,7.85031,20.0
26.9005,8.28211,20.0
26.9105,8.50372,20.0
26.9205,7.91514,20.0
26.9305,8.78636,20.0
26.9405,7.87739,20.0
26.9505,8.31822,20.0
26.9605,8.19885,20.0
26.9705,8.03929,20.0
26.9805,8.13953,20.0
26.9905,8.55956,20.0
27.0005,8.1694,20.0
27.0105,8.23903,20.0
27.0205,8.89847,20.0
27.0305,8.1477,20.0
27.0405,9.03673,20.0
27.0505,8.90555,20.0
27.0605,8.52417,20.0
27.0705,8.53259,20.0
27.0805,8.66079,20.0
27.0905,8.9588,20.0
27.1005,8.32659,20.0
27.1105,9.07417,20.0
27.1205,8.61155,20.0
27.1305,8.97872,20.0
27.1405,9.40568,20.0
27.1505,9.41242,20.0
27.1605,8.59896,20.0
27.1705,8.52528,20.0
27.1805,9.14139,20.0
27.1905,9.05729,20.0
27.2005,9.00297,20.0
27.2105,9.41843,20.0
27.2205,9.44369,20.0
27.2305,9.31872,20.0
27.2405,8.74354,20.0
27.2505,9.39814,20.0
27.2605,9.31252,20.0
27.2705,9.18669,20.0
27.2805,9.22063,20.0
27.2905,9.17436,20.0
27.3005,8.95787,20.0
27.3105,9.35115,20.0
27.3205,9.54421,20.0
27.3305,9.07705,20.0
27.3405,9.69967,20.0
27.3505,9.17207,20.0
27.3605,9.30424,20.0
27.3705,9.72618,20.0
27.3805,9.10791,20.0
27.3905,9.9394,20.0
27.4005,9.94067,20.0
27.4105,10.0217,20.0
27.4205,9.89253,20.0
27.4305,9.43312,20.0
27.4405,9.94348,20.0
27.4505,9.43362,20.0
27.4605,9.18352,20.0
27.4705,9.96319,20.0
27.4805,10.0526,20.0
27.4905,9.64185,20.0
27.5005,9.73083,20.0
27.5105,9.77958,20.0
27.5205,9.7681,20.0
27.5305,10.2564,20.0
27.5405,10.1244,20.0
27.5505,9.36226,20.0
27.5605,9.95985,20.0
27.5705,10.0072,20.0
27.5805,10.1043,20.0
27.5905,9.6512,20.0
27.6005,9.90784,20.0
27.6105,10.0843,20.0
27.6205,9.64043,20.0
27.6305,9.89637,20.0
27.6405,10.3521,20.0
27.6505,9.59753,20.0
27.6605,10.4628,20.0
27.6705,9.75774,20.0
27.6805,9.79249,20.0
27.6905,9.57699,20.0
27.7005,9.62126,20.0
27.7105,10.2053,20.0
27.7205,10.6091,20.0
27.7305,10.1226,20.0
27.7405,9.75594,20.0
27.7505,10.049,20.0
27.7605,10.1618,20.0
27.7705,10.5944,20.0
27.7805,9.92675,20.0
27.7905,10.4089,20.0
27.8005,10.6707,20.0
27.8105,9.88232,20.0
27.8205,10.6237,20.0
27.8305,10.0048,20.0
27.8405,10.5957,20.0
27.8505,10.5563,20.0
27.8605,10.3067,20.0
27.8705,9.88688,20.0
27.8805,9.92679,20.0
27.8905,9.98645,20.0
27.9005,9.98586,20.0
27.9105,10.015,20.0
27.9205,10.1539,20.0
27.9305,9.90262,20.0
27.9405,9.99105,20.0
27.9505,10.4792,20.0
27.9605,10.8172,20.0
27.9705,9.91486,20.0
27.9805,10.3123,20.0
27.9905,10.5695,20.0
28.0005,10.3764,20.0
28.0105,10.5431,20.0
28.0205,10.3296,20.0
28.0305,10.2158,20.0
28.0405,10.8618,20.0
28.0505,10.6475,20.0
28.0605,10.3129,20.0
28.0705,10.4481,20.0
28.0805,10.7431,20.0
28.0905,10.1378,20.0
28.1005,10.1023,20.0
28.1105,10.8265,20.0
28.1205,10.7305,20.0
28.1305,10.9642,20.0
28.1405,10.8976,20.0
28.1505,10.5109,20.0
28.1605,10.6638,20.0
28.1705,10.8265,20.0
28.1805,10.569,20.0
28.1905,10.8512,20.0
28.2006,10.7532,20.0
28.2106,10.2749,20.0
28.2206,10.1264,20.0
28.2306,10.3776,20.0
28.2406,10.6986,20.0
28.2506,10.0793,20.0
28.2606,10.1298,20.0
28.2706,10.68,20.0
28.2806,10.03,20.0
28.2906,10.9897,20.0
28.3006,10.0791,20.0
28.3106,10.4684,20.0
28.3206,10.4273,20.0
28.3306,10.736,20.0
28.3406,10.9445,20.0
28.3506,10.9227,20.0
28.3606,10.7907,20.0
28.3706,10.2384,20.0
28.3806,10.4359,20.0
28.3906,10.2031,20.0
28.4006,10.4801,20.0
28.4106,10.3968,20.0
28.4206,10.3533,20.0
28.4306,10.4495,20.0
28.4406,10.3055,20.0
28.4506,10.0712,20.0
28.4606,10.1867,20.0
28.4706,10.6719,20.0
28.4806,10.0969,20.0
28.4906,10.8216,20.0
28.5006,10.5661,20.0
28.5106,10.7503,20.0
28.5206,10.9143,20.0
28.5306,10.368,20.0
28.5406,10.5815,20.0
28.5506,10.5948,20.0
28.5606,10.4778,20.0
28.5706,10.5105,20.0
28.5806,10.823,20.0
28.5906,10.0953,20.0
28.6006,10.0273,20.0
28.6106,10.609,20.0
28.6206,10.7605,20.0
28.6306,10.2218,20.0
28.6406,10.5928,20.0
28.6506,10.0936,20.0
28.6606,10.7741,20.0
28.6706,10.1844,20.0
28.6806,9.86443,20.0
28.6906,10.3742,20.0
28.7006,9.84377,20.0
28.7106,10.5531,20.0
28.7206,10.2021,20.0
28.7306,9.81095,20.0
28.7406,9.91952,20.0
28.7506,9.87784,20.0
28.7606,10.5559,20.0
28.7706,10.5338,20.0
28.7806,9.89137,20.0
28.7906,10.5187,20.0
28.8006,9.78584,20.0
28.8106,10.3527,20.0
28.8206,9.75935,20.0
28.8306,10.0957,20.0
28.8406,10.1719,20.0
28.8506,10.5478,20.0
28.8606,10.0035,20.0
28.8706,10.4389,20.0
28.8806,10.2041,20.0
28.8906,10.1291,20.0
28.9006,9.58378,20.0
28.9106,9.51826,20.0
28.9206,10.3625,20.0
28.9306,9.53651,20.0
28.9406,9.51028,20.0
28.9506,10.1838,20.0
28.9606,9.45711,20.0
28.9706,9.74017,20.0
28.9806,9.59299,20.0
28.9906,10.2856,20.0
29.0006,10.0779,20.0
29.0106,9.33006,20.0
29.0206,10.252,20.0
29.0306,9.52361,20.0
29.0406,9.66504,20.0
29.0506,10.1262,20.0
29.0606,9.47719,20.0
29.0706,9.40792,20.0
29.0806,9.88842,20.0
29.0906,9.77869,20.0
29.1006,9.72873,20.0
29.1106,9.26855,20.0
29.1206,9.71813,20.0
29.1306,9.76748,20.0
29.1406,9.82661,20.0
29.1506,9.13551,20.0
29.1606,9.98419,20.0
29.1706,9.58264,20.0
29.1806,9.06086,20.0
29.1906,9.42886,20.0
29.2006,9.80663,20.0
29.2106,9.08418,20.0
29.2206,9.85151,20.0
29.2306,8.90862,20.0
29.2406,9.6755,20.0
29.2506,9.74216,20.0
29.2606,8.8986,20.0
29.2706,9.21482,20.0
29.2806,9.44082,20.0
29.2906,9.12661,20.0
29.3006,9.28217,20.0
29.3106,9.33751,20.0
29.3206,8.85264,20.0
29.3306,9.57755,20.0
29.3406,8.94225,20.0
29.3506,8.95673,20.0
29.3606,9.301,20.0
29.3706,9.06505,20.0
29.3806,8.54889,20.0
29.3906,8.98251,20.0
29.4006,9.34593,20.0
29.4106,9.36913,20.0
29.4206,9.11212,20.0
29.4306,8.3749,20.0
29.4406,8.68748,20.0
29.4506,8.40984,20.0
29.4606,8.30199,20.0
29.4706,8.76394,20.0
29.4806,8.85568,20.0
29.4906,8.26722,20.0
29.5006,8.58855,20.0
29.5106,8.92968,20.0
29.5206,8.4006,20.0
29.5306,8.17132,20.0
29.5406,8.98183,20.0
29.5506,8.31215,20.0
29.5606,8.71226,20.0
29.5706,8.73218,20.0
29.5806,8.12189,20.0
29.5906,8.42141,20.0
29.6006,8.64073,20.0
29.6106,8.51985,20.0
29.6206,7.84878,20.0
29.6306,8.27751,20.0
29.6406,7.84604,20.0
29.6506,8.03438,20.0
29.6606,8.08253,20.0
29.6706,8.07049,20.0
29.6806,7.79825,20.0
29.6906,8.25583,20.0
29.7006,7.95321,20.0
29.7106,8.25041,20.0
29.7206,8.42741,20.0
29.7306,8.13423,20.0
29.7406,7.45086,20.0
29.7506,8.36731,20.0
29.7606,7.45357,20.0
29.7706,7.75965,20.0
29.7806,8.03554,20.0
29.7906,7.81126,20.0
29.8006,8.16679,20.0
29.8106,7.67214,20.0
29.8206,7.86731,20.0
29.8306,7.6223,20.0
29.8406,8.03711,20.0
29.8506,7.35175,20.0
29.8606,7.77621,20.0
29.8706,7.17049,20.0
29.8806,7.4446,20.0
29.8906,7.83853,20.0
29.9006,7.2423,20.0
29.9106,7.10589,20.0
29.9206,7.48931,20.0
29.9306,7.25256,20.0
29.9406,7.46564,20.0
29.9506,7.54856,20.0
29.9606,6.8813,20.0
29.9706,7.25388,20.0
29.9806,6.8763,20.0
29.9906,7.00855,20.0
30.0006,6.54063,20.0
30.0106,7.26256,20.0
30.0206,6.66432,20.0
30.0306,7.34592,20.0
30.0406,7.15736,20.0
30.0506,7.08865,20.0
30.0606,6.93977,20.0
30.0706,6.61074,20.0
30.0806,7.04155,20.0
30.0906,6.69221,20.0
30.1006,6.18272,20.0
30.1106,6.49307,20.0
30.1206,6.69327,20.0
30.1306,6.29332,20.0
30.1406,6.83322,20.0
30.1506,6.31297,20.0
30.1606,6.59257,20.0
30.1706,6.62203,20.0
30.1806,6.03134,20.0
30.1906,6.3705,20.0
30.2006,6.64952,20.0
30.2106,5.7884,20.0
30.2206,6.11714,20.0
30.2306,6.38574,20.0
30.2406,6.40419,20.0
30.2506,6.25251,20.0
30.2606,5.55069,20.0
30.2706,5.91873,20.0
30.2806,5.63664,20.0
30.2906,5.92442,20.0
30.3006,5.45206,20.0
30.3106,5.63957,20.0
30.3206,5.39694,20.0
30.3306,5.80419,20.0
30.3406,6.01131,20.0
30.3506,5.4483,20.0
30.3606,5.86516,20.0
30.3706,5.8819,20.0
30.3806,5.77851,20.0
30.3906,5.715,20.0
30.4006,5.33136,20.0
30.4106,5.00761,20.0
30.4206,5.42373,20.0
30.4306,5.14974,20.0
30.4406,5.37562,20.0
30.4506,4.83139,20.0
30.4606,5.35704,20.0
30.4706,5.50258,20.0
30.4806,4.85801,20.0
30.4906,5.32332,20.0
30.5006,5.17852,20.0
30.5106,4.89361,20.0
30.5206,4.49859,20.0
30.5306,4.91346,20.0
30.5406,4.27822,20.0
30.5506,4.61288,20.0
30.5606,4.89744,20.0
30.5706,4.48189,20.0
30.5806,5.00624,20.0
30.5906,4.60048,20.0
30.6006,4.69463,20.0
30.6106,4.50868,20.0
30.6206,4.84262,20.0
30.6306,4.48648,20.0
30.6406,4.11023,20.0
30.6506,4.2839,20.0
30.6606,4.33746,20.0
30.6706,3.67094,20.0
30.6806,4.14433,20.0
30.6906,3.75762,20.0
30.7006,3.63083,20.0
30.7106,3.79395,20.0
30.7206,3.78698,20.0
30.7306,3.74993,20.0
30.7406,3.76279,20.0
30.7506,3.42557,20.0
30.7606,3.93827,20.0
30.7706,4.13089,20.0
30.7806,3.76343,20.0
30.7906,3.88589,20.0
30.8006,3.44828,20.0
30.8106,3.74059,20.0
30.8206,3.64282,20.0
30.8306,3.00498,20.0
30.8406,3.77707,20.0
30.8506,3.19909,20.0
30.8606,3.51104,20.0
30.8706,3.16292,20.0
30.8806,3.62473,20.0
30.8906,2.63648,20.0
30.9006,2.85816,20.0
30.9106,2.81978,20.0
30.9206,2.67133,20.0
30.9306,2.78283,20.0
30.9406,2.38426,20.0
30.9506,2.53563,20.0
30.9606,2.94695,20.0
30.9706,2.64821,20.0
30.9806,2.60942,20.0
30.9906,2.16057,20.0
31.0006,2.77167,20.0
31.0106,2.52272,20.0
31.0206,2.29371,20.0
31.0306,2.33466,20.0
31.0406,2.32556,20.0
31.0506,2.40642,20.0
31.0606,1.82722,20.0
31.0706,2.09799,20.0
31.0806,1.78871,20.0
31.0906,1.62939,20.0
31.1006,2.19003,20.0
31.1106,1.81063,20.0
31.1206,2.24119,20.0
31.1306,1.92171,20.0
31.1406,1.6622,20.0
31.1506,1.93266,20.0
31.1606,1.94308,20.0
31.1706,1.77347,20.0
31.1806,2.05383,20.0
31.1906,1.59416,20.0
31.2006,1.50446,20.0
31.2106,1.38474,20.0
31.2206,1.31499,20.0
31.2306,1.03521,20.0
31.2406,1.54541,20.0
31.2506,1.08559,20.0
31.2606,1.31575,20.0
31.2706,1.01589,20.0
31.2806,1.26601,20.0
31.2906,1.04612,20.0
31.3006,0.966208,20.0
31.3106,0.676283,20.0
31.3206,1.02634,20.0
31.3306,1.38639,20.0
31.3406,1.34643,20.0
31.3506,0.956464,20.0
31.3606,1.19649,20.0
31.3706,0.2465,20.0
31.3806,1.13651,20.0
31.3906,0.166514,20.0
31.4006,0.986515,20.0
31.4106,0.436515,20.0
31.4206,0.656514,20.0
31.4306,0.636513,20.0
31.4406,0.166515,20.0
31.4506,0.296519,20.0
31.4606,0.116528,20.0
31.4706,-0.153458,20.0
31.4806,0.666563,20.0
31.4906,0.346593,20.0
31.5006,0.136631,20.0
31.5106,-0.43332,20.0
31.5206,-0.213259,20.0
31.5306,0.196816,20.0
31.5406,-0.603096,20.0
31.5506,-0.342992,20.0
31.5606,-0.132871,20.0
31.5706,-0.732732,20.0
31.5806,-0.372574,20.0
31.5906,-0.872395,20.0
31.6006,0.0578053,20.0
31.6106,-0.221971,20.0
31.6206,-0.271723,20.0
31.6306,-1.03145,20.0
31.6406,-0.971149,20.0
31.6506,-0.310821,20.0
31.6606,-0.250463,20.0
31.6706,-0.320075,20.0
31.6806,-0.669655,20.0
31.6906,-1.2692,20.0
31.7006,-0.788715,20.0
31.7106,-0.668193,20.0
31.7206,-1.03763,20.0
31.7306,-1.09704,20.0
31.7406,-1.0364,20.0
31.7506,-0.895723,20.0
31.7606,-1.245,20.0
31.7706,-1.67424,20.0
31.7806,-1.55344,20.0
31.7906,-1.22259,20.0
31.8006,-1.10169,20.0
31.8106,-1.02074,20.0
31.8206,-1.44975,20.0
31.8306,-1.94871,20.0
31.8406,-1.19761,20.0
31.8506,-1.35646,20.0
31.8606,-1.62526,20.0
31.8706,-2.254,20.0
31.8806,-1.39269,20.0
31.8906,-2.20132,20.0
31.9006,-2.22989,20.0
31.9106,-1.9884,20.0
31.9206,-1.75684,20.0
31.9306,-2.24523,20.0
31.9406,-2.26355,20.0
31.9506,-1.89181,20.0
31.9606,-2.2,20.0
31.9706,-1.89813,20.0
31.9806,-1.81618,20.0
31.9906,-2.37417,20.0
32.0006,-2.53208,20.0
32.0106,-2.41992,20.0
32.0206,-2.35768,20.0
32.0306,-2.85537,20.0
32.0406,-2.26298,20.0
32.0506,-2.70051,20.0
32.0606,-2.58797,20.0
32.0706,-2.41534,20.0
32.0806,-3.23264,20.0
32.0906,-3.07985,20.0
32.1006,-2.64699,20.0
32.1106,-2.70404,20.0
